ID#,Model No,Option No,Start Date,End Date,Price,Sections,Description,Weight,Width,Deck Length,Spread,SortSe,Draw/Part#,Std Hours,Obsolete,Selection,New Option Wording,OptionInfo,OptionPromptFlag,OptionPrompt,OptionConfigInfo,Option_timestamp,US Price
8666,27DT2X V2018,27DT2X V2018-09,2011-11-01 00:00:00.000,2012-06-30 00:00:00.000,803.0880,SUSPENSION/AXLES,"Alum. Wheel Pkg. 22.5  (4 steel, 4 polished)",-112,NULL,0,NULL,13,99000082,NULL,0,0,NULL,NULL,0,NULL,NULL,0x0000000263CD2719,617.7600
8667,27DT2X V2018,27DT2X V2018-10,2011-11-01 00:00:00.000,2012-06-30 00:00:00.000,391.5725,SUSPENSION/AXLES,"* 30,000 lb Ridewell Suspension",110,NULL,0,NULL,13,99000073,NULL,1,0,NULL,NULL,0,NULL,NULL,0x0000000263CD271A,333.3658
8668,27DT2X V2018,27DT2X V2018-12,2011-11-01 00:00:00.000,2012-06-30 00:00:00.000,315.1832,LIGHTING/ELECTRICAL,"Strobe Lights in Rear Post",0,NULL,0,NULL,19,99000091,NULL,0,0,NULL,NULL,0,NULL,NULL,0x0000000263CD271B,268.3316
8669,27DT2X V2018,27DT2X V2018-13,2011-11-01 00:00:00.000,2012-06-30 00:00:00.000,1611.9734,PAINT,"Paint Color: Black Chassis w/ Gray Body",0,NULL,0,NULL,21,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x0000000263CD271C,1372.3556
8670,27DT2X V2018,27DT2X V2018-14,2011-11-01 00:00:00.000,2012-06-30 00:00:00.000,1611.9734,PAINT,"Paint Color: Red Chassis w/Gray Body",0,NULL,0,NULL,21,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x0000000263CD271D,1372.3556
8671,27DT2X V2018,27DT2X V2018-16,2011-11-01 00:00:00.000,2012-06-30 00:00:00.000,3847.5262,ACCESSORIES,"Vinyl Tarp - Cable System c/w 12 in. Tarp bow (Crank & Go)",150,NULL,0,NULL,17,99000094,NULL,0,0,NULL,NULL,0,NULL,NULL,0x0000000263CD271E,3275.5965
8672,27DT2X V2018,27DT2X V2018-17,2011-11-01 00:00:00.000,2012-06-30 00:00:00.000,NULL,ACCESSORIES,"Tarp - Under Body System (Manual Crank) - Wind Deflector incl.",NULL,NULL,0,NULL,17,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x0000000263CD271F,NULL
8673,27DT2X V2018,27DT2X V2018-18,2011-11-01 00:00:00.000,2012-06-30 00:00:00.000,4115.6227,ACCESSORIES,"Tarp - Under Body System (Electric Crank) - Wind Deflector Incl.",150,NULL,0,NULL,17,99000092,NULL,0,0,NULL,NULL,0,NULL,NULL,0x0000000263CD2720,3503.8408
8674,27DT2X V2018,27DT2X V2018-19,2011-11-01 00:00:00.000,2012-06-30 00:00:00.000,583.7416,ACCESSORIES,"Polished Stainless Pkg.",10,NULL,0,NULL,17,99000090,NULL,0,0,NULL,NULL,0,NULL,NULL,0x0000000263CD2721,374.1475
8675,27DT2X V2018,27DT2X V2018-20,2011-11-01 00:00:00.000,2012-06-30 00:00:00.000,141.6840,ACCESSORIES,"Additional Mudflaps with Brackets (pair)",12,NULL,0,NULL,17,99000088,NULL,0,0,NULL,NULL,0,NULL,NULL,0x0000000263CD2722,120.6228
8676,27DT2X V2018,27DT2X V2018-000,2011-11-01 00:00:00.000,2012-06-30 00:00:00.000,0.0000,Trailer,"NO OPTIONS FOR THIS WORK ORDER",0,NULL,0,NULL,1,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x0000000263CD2723,0.0000
8677,27DT2X V2018,27DT2X V2018-21,2011-11-01 00:00:00.000,2012-06-30 00:00:00.000,420.8099,ACCESSORIES,"Mudflaps w/brackets (3 sets) 1 set center rear, 1 set in front of tridem, 1/2 set front fender",36,NULL,0,NULL,17,99000089,NULL,0,0,NULL,NULL,0,NULL,NULL,0x0000000263CD2724,358.2571
8678,27DT2X V2018,27DT2X V2018-23,2011-11-01 00:00:00.000,2012-06-30 00:00:00.000,0.0000,SUSPENSION/AXLES,"Control Box to be Located on Driver Side Between Tandem",0,NULL,0,NULL,13,99000086,NULL,0,0,NULL,NULL,0,NULL,NULL,0x0000000263CD2725,0.0000
8708,27DT2X V2018,27DT2X V2018-26,2018-01-12 00:00:00.000,2018-07-01 00:00:00.000,354.9728,SUSPENSION/AXLES,"266 O/S 25,000 Ridewell Air Ride, 15 in. Ride Height - includes air gauge and dump valve",NULL,NULL,NULL,NULL,13,99001297,NULL,1,0,NULL,NULL,0,NULL,NULL,0x0000000263CD2743,484.2538
9988,27DT2X V2018,27DT2X V2018-27,2019-08-22 00:00:00.000,2020-07-01 00:00:00.000,0.0000,LIGHTING/ELECTRICAL,"Front Plug Wired as per Remorque Lewis Specifications",0,NULL,NULL,NULL,19,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x0000000263CD2C47,0.0000
