ID#,Model No,Option No,Start Date,End Date,Price,Sections,Description,Weight,Width,Deck Length,Spread,SortSe,Draw/Part#,Std Hours,Obsolete,Selection,New Option Wording,OptionInfo,OptionPromptFlag,OptionPrompt,OptionConfigInfo,Option_timestamp,US Price
7429,53ET3X,53ET3X-55,2012-10-24,2013-06-30,137.127,SUSPENSION/AXLES,5/16 in. heavy duty smooth plate fenders - WITH grouser,0,NULL,0,NULL,13,99000288,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA4D,105.48
8573,53ET3X,53ET3X-03,2011-11-01,2012-06-30,772.54,GOOSENECK,1 1/8 inch All Keruing/Apitong Floor-GNK Only,100,NULL,0,NULL,3,99000308,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA4F,631.6564
8574,53ET3X,53ET3X-04,2011-11-01,2012-06-30,280.63,GOOSENECK,Headboard Pockets and Rub Rail,22,NULL,0,NULL,3,99000311,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA50,215.87
8575,53ET3X,53ET3X-05,2011-11-01,2012-06-30,3734.62,GOOSENECK,"*15,000 lbs Electric Winch with 90 ft. of Cable c/w Lead Live Roll - Located in Kick",120,NULL,0,NULL,3,99000266,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA51,4852.68
8576,53ET3X,53ET3X-06,2011-11-01,2012-06-30,1790.9977,LOAD SECUREMENT DEVICES,* Moulded Rub Rail and Stake Pockets and Spools 24 in. OC (Increase width of Trailer by 4 in.) Outside Nominal Width,400,NULL,0,NULL,9,99000298,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA52,1452.1603
8577,53ET3X,53ET3X-07,2011-11-01,2012-06-30,1571,LOAD SECUREMENT DEVICES,* Moulded Rub Rail and Stake Pockets and Spools 48 in. OC (Increase width of Trailer by 4 in.) Outside Nominal Width,350,NULL,0,NULL,9,99000301,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA53,1320
8578,53ET3X,53ET3X-08,2011-11-01,2012-06-30,676.6477,LOAD SECUREMENT DEVICES,Heavy duty Rub Rail 3/8 in. X 3 in. In lieu of Moulded Rubrail,100,NULL,0,NULL,9,99000307,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA54,548.6333
8579,53ET3X,53ET3X-10,2011-11-01,2012-06-30,2423.67,DECK,1 1/8 inch All Keruing/Apitong Floor-Deck Only,300,NULL,0,NULL,7,99000303,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA55,1904.3891
8580,53ET3X,53ET3X-11,2011-11-01,2012-06-30,1501.0278,DECK,* 114 in. width excluding load securement devices (over width permits may be required),120,114,0,NULL,7,99000294,NULL,0,0,NULL,NULL,1,NULL,NULL,0x00000001D2BECA56,1217.0497
8581,53ET3X,53ET3X-12,2011-11-01,2012-06-30,1876.2848,DECK,* 120 in. width excluding load securement devices (over width permits may be required),240,120,0,NULL,7,99000295,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA57,1521.312
8582,53ET3X,53ET3X-14,2011-11-01,2012-06-30,1941.55,SUSPENSION/AXLES,Air Lift c/w  Control Box,123,NULL,0,NULL,13,99000283,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA58,2522.8
8583,53ET3X,53ET3X-15,2011-11-01,2012-06-30,2222.46,SUSPENSION/AXLES,Alum. Wheel Pkg. 17.5  (12 polished),-288,NULL,0,NULL,13,99000046,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA59,1709.58
8584,53ET3X,53ET3X-16,2011-11-01,2012-06-30,1112.85,SUSPENSION/AXLES,"Alum. Wheel Pkg. 17.5  (6 steel, 6 polished)",-144,NULL,0,NULL,13,99000047,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA5A,856.04
8586,53ET3X,53ET3X-18,2011-11-01,2012-06-30,410.1129,SUSPENSION/AXLES,* Axle Spacing 72 in.,0,NULL,0,72,13,99000760,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA5B,332.524
8587,53ET3X,53ET3X-19,2011-11-01,2012-06-30,1071.11,LOAD SECUREMENT DEVICES,Winch Track,175,NULL,0,NULL,9,99000314,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA5C,823.93
8588,53ET3X,53ET3X-20,2011-11-01,2012-06-30,32.63,LOAD SECUREMENT DEVICES,Winches - Sliding  #5820 (hooks not included)(EACH),11,NULL,0,NULL,9,99000063,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA5D,25
8589,53ET3X,53ET3X-21,2011-11-01,2012-06-30,47.32,LOAD SECUREMENT DEVICES,Winches - Sliding - 3 Bar #14011NP (hooks not included)(EACH),7,NULL,0,NULL,9,99000064,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA5E,36.26
8590,53ET3X,53ET3X-22,2011-11-01,2012-06-30,72.6,LOAD SECUREMENT DEVICES,Winches (3 Bar Weld On) #14006NP Undermount (hooks not included) BWS #24078,16,NULL,0,NULL,9,99000280,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA5F,55.63
8591,53ET3X,53ET3X-23,2011-11-01,2012-06-30,29.37,LOAD SECUREMENT DEVICES,Straps (3 in. x 30 ft. with Chain and Hook)(each),7,NULL,0,NULL,9,99000018,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA60,22.59
8592,53ET3X,53ET3X-24,2011-11-01,2012-06-30,25.29,LOAD SECUREMENT DEVICES,J-Hooks,1,NULL,0,NULL,9,99000279,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA61,19.45
8593,53ET3X,53ET3X-25,2011-11-01,2012-06-30,26.9206,LOAD SECUREMENT DEVICES,Load Securement C-Hooks for side mount installation,1,NULL,0,NULL,9,99000312,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA62,21.8275
8594,53ET3X,53ET3X-26,2011-11-01,2012-06-30,148.47,LOAD SECUREMENT DEVICES,Chain Pull Outs (pair),6,NULL,0,NULL,9,99000278,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA63,118.84
8595,53ET3X,53ET3X-27,2011-11-01,2012-06-30,187.38,LOAD SECUREMENT DEVICES,* In Floor Flush Mounted D-Rings (pair),22,NULL,0,NULL,9,99000277,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA64,144.14
8596,53ET3X,53ET3X-28,2011-11-01,2012-06-30,88.92,LOAD SECUREMENT DEVICES,"Extra, Side Mount D-Rings (pair)",9,NULL,0,NULL,9,99000057,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA65,68.4
8597,53ET3X,53ET3X-30,2011-11-01,2012-06-30,163.1552,RAMPS,* 45 in. x 76 in. Air Operated Planked,-80,NULL,0,NULL,15,99000318,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA66,132.288
8598,53ET3X,53ET3X-31,2011-11-01,2012-06-30,328.7577,RAMPS,* 45 in. x 76 in. Air Operated Self Cleaning,30,NULL,0,NULL,15,99000319,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA67,266.5603
8599,53ET3X,53ET3X-32,2011-11-01,2012-06-30,2662.693,RAMPS,"* 38 in. Reverse Folding Deck Levelling Ramp, Planked",75,NULL,0,NULL,15,99000316,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA68,2158.9403
8600,53ET3X,53ET3X-33,2011-11-01,2012-06-30,4853.555,RAMPS,* 5 ft. Inset Full Width Air Operated (Inset in Floor to Access Upper Deck),1000,NULL,0,NULL,15,99000065,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA69,3733.51
8601,53ET3X,53ET3X-34,2011-11-01,2012-06-30,313.258,LIGHTING/ELECTRICAL,Amber Flashing Strobe Lights(Mounted in Ramps),4,NULL,0,NULL,19,99000051,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA6A,253.993
8602,53ET3X,53ET3X-35,2011-11-01,2012-06-30,1383.56,LIGHTING/ELECTRICAL,LED 4 in. Wide Load Lights Pullout Style (Set of 4),64,NULL,0,NULL,19,99000276,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA6B,1064.28
8603,53ET3X,53ET3X-36,2011-11-01,2012-06-30,574.13,LIGHTING/ELECTRICAL,LED Light Enhancement Package (6 additional lights per side),2,NULL,0,NULL,19,99000032,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA6C,552.05
8604,53ET3X,53ET3X-37,2011-11-01,2012-06-30,606.94,LIGHTING/ELECTRICAL,LED City Light Package (Mounted in Self Cleaning Ramps),100,NULL,0,NULL,19,99000055,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA6D,788.64
8605,53ET3X,53ET3X-38,2011-11-01,2012-06-30,996.73,PAINT,BWS Yellow - PPG#920612,0,NULL,0,NULL,21,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA6E,808.1595
8606,53ET3X,53ET3X-39,2011-11-01,2012-06-30,996.73,PAINT,BWS Red - PPG#911722,0,NULL,0,NULL,21,99001831,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA6F,808.1595
8607,53ET3X,53ET3X-42,2011-11-01,2012-06-30,112.58,ACCESSORIES,Tire Carrier Only,67,NULL,0,NULL,17,99000257,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA70,138.3537
8608,53ET3X,53ET3X-43,2011-11-01,2012-06-30,166.68,ACCESSORIES,Additional Mudflaps with Brackets (pair),12,NULL,0,NULL,17,99000014,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA71,160
8609,53ET3X,53ET3X-44,2011-11-01,2012-06-30,1017.8,ACCESSORIES,Toolbox Alum. (45 in. X 18 in. X 18 in.) + Brackets(Drivers Side),100,NULL,0,NULL,17,99000258,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA72,782.92
8610,53ET3X,53ET3X-000,2011-11-01,2012-06-30,0,Trailer,NO OPTIONS FOR THIS WORK ORDER,0,NULL,0,NULL,1,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA73,0
8657,53ET3X,53ET3X-09,2011-11-01,2012-06-30,195.7862,LOAD SECUREMENT DEVICES,"Flatbar Full Length of GNK,  Deck, B/T  and Between Wheels Curbside 6 in. From Siderail 1/4 x 2-1/2",200,NULL,0,NULL,9,99000306,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA74,158.7456
8673,53ET3X,53ET3X-45,2011-11-01,2012-06-30,1261.15,LIGHTING/ELECTRICAL,LED Wide Load Lights 2 1/2 in. Swing Out Style (Set of 4),64,NULL,0,NULL,19,99000275,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA75,1212.64
8682,53ET3X,53ET3X-47,2011-11-01,2012-06-30,1961,RAMPS,"* 60 in. x 24 in. Alum. (Inset in floor to access upper deck) Pair, to include 1 set of Mudflaps",165,NULL,0,NULL,15,99000296,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA76,1508.46
8764,53ET3X,53ET3X-49,2011-11-01,2012-06-30,857.38,RAMPS,* Removable 3rd Alum. Center Ramp to Gooseneck (60 in. x 24 in.),75,NULL,0,NULL,15,99000320,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA77,1114.06
9090,53ET3X,53ET3X-50,2011-11-01,2012-06-30,73.11,LOAD SECUREMENT DEVICES,Winches (Weld On) #12004SP (hooks not included) BWS #24056,16,NULL,0,NULL,9,99000415,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA78,57.01
9284,53ET3X,53ET3X-60,2011-11-01,2012-06-30,2759.8745,RAMPS,"* 60 in. x 22 in. Alum. (Inset in floor to access upper deck) Pair. Required with 102 in. trialer width, including Rub Rail and Pockets, to include 1 set of BWS Mudflaps",165,NULL,NULL,NULL,7,99000321,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA79,2122.98
9380,53ET3X,53ET3X-61,2011-11-01,2012-06-30,25.2891,LOAD SECUREMENT DEVICES,Load Securement G-Hooks for under mount installation,1,NULL,0,NULL,9,99000313,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA7A,20.5046
9578,53ET3X,53ET3X-62,2012-10-24,2013-06-30,526.0104,SUSPENSION/AXLES,5/16 in. heavy duty smooth plate fenders - NO grouser,0,NULL,0,NULL,13,99000289,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA7B,404.62
9579,53ET3X,53ET3X-63,2012-10-18,2013-06-30,1340.442,SUSPENSION/AXLES,Upgrade to 255/70R22.5 Tires and 10 stud Unimount Rims/Axles with Heavy Duty Fenders and NO Grousar Bars,840,NULL,0,NULL,13,99000291,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA7C,1031.11
9640,53ET3X,53ET3X-65,2012-09-21,2013-06-30,2032.0023,DECK,* Moulded Rub Rail and Stake Pockets and Spools 24 in. OC when adding the Side Mount D Ring Option. Inside Nominal Width,400,NULL,NULL,NULL,7,99000300,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA7D,1647.5696
9641,53ET3X,53ET3X-67,2011-11-01,2012-06-30,1947,LOAD SECUREMENT DEVICES,* Moulded Rub Rail and Stake Pockets and Spools 48 in. OC (Increase width of Trailer by 4 in.) when adding the Side Mount D Ring Option. Outside Nominal Width,350,NULL,0,NULL,9,99000302,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA7E,1635
10688,53ET3X,53ET3X-68,2015-10-20,2016-07-01,1017.8,ACCESSORIES,Toolbox Alum. (45 in. X 18 in. X 18 in.) + Brackets (Passengers Side),100,NULL,NULL,NULL,17,99000259,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA7F,782.92
10703,53ET3X,53ET3X-70,2015-10-21,2016-07-01,2166.5238,LOAD SECUREMENT DEVICES,* Moulded Rub Rail and Stake Pockets and Spools 24 in. OC (Increase width of trailer by 4 in.) when adding Side Mount D Ring Option.  Outside Nominal Width,400,NULL,NULL,NULL,9,99000299,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA80,1756.6411
10955,53ET3X,53ET3X-71,2015-12-11,2016-07-01,330.1037,ACCESSORIES,"In floor chain box at rear of GNK, deckplate cover included",77,NULL,NULL,NULL,17,99000442,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA81,267.6517
10956,53ET3X,53ET3X-72,2015-12-11,2016-07-01,394.0361,ACCESSORIES,"In floor chain box at rear of Main deck, deckplate cover included",72,NULL,NULL,NULL,17,99000432,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA82,319.4887
10957,53ET3X,53ET3X-73,2015-12-11,2016-07-01,4427.2166,RAMPS,* 45 in. X 11 ft. Bi-Folding paver style ramp,1000,NULL,NULL,NULL,15,99000443,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA83,3589.6352
12854,53ET3X,53ET3X-74,2017-03-20,2017-07-01,NULL,ACCESSORIES,S & S Mudflaps,NULL,NULL,NULL,NULL,17,NULL,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA84,NULL
13025,53ET3X,53ET3X-75,2017-03-20,2017-07-01,NULL,ACCESSORIES,Pierquip Mudflaps,NULL,NULL,NULL,NULL,17,NULL,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA85,NULL
16037,53ET3X,53ET3X-76,2019-01-16,2019-07-01,1767,DECK," 1 1/2 inch Hard Wood,       Deck, GNK and Beaver tail.",0,NULL,NULL,NULL,7,99000838,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA86,1427.5818
16039,53ET3X,53ET3X-77,2019-01-16,2019-07-01,2070,RAMPS,"Alum. 5 ft. Long Self Cleaning to access Gooseneck, with under deck storage in Gooseneck",0,NULL,NULL,NULL,15,99001293,NULL,1,0,NULL,NULL,1,NULL,NULL,0x00000001D2BECA87,1656
16041,53ET3X,53ET3X-78,2019-01-16,2019-07-01,-755,SUSPENSION/AXLES,260 SUSP,0,NULL,NULL,NULL,13,99001178,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA88,-755
16423,53ET3X,53ET3X-79,2019-06-20,2019-07-01,120,DECK,97.5 in. width excluding load securement devices,NULL,NULL,NULL,NULL,7,99001666,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA89,96
16569,53ET3X,53ET3X-82,2019-08-16,2020-07-01,410.1129,SUSPENSION/AXLES,* Axle Spacing 49 in.,0,NULL,NULL,NULL,13,99000286,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA8A,332.524
17440,53ET3X,53ET3X-83,2020-07-10,2021-07-01,1018,ACCESSORIES,Toolbox Alum. (42 in. X 18 in. X 14 in.) + Brackets (Passengers Side),100,NULL,NULL,NULL,17,99001957,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA8B,783
17441,53ET3X,53ET3X-84,2020-07-10,2021-07-01,1018,ACCESSORIES,Toolbox Alum. (42 in. X 18 in. X 14 in.) + Brackets (Drivers Side),100,NULL,NULL,NULL,17,99001956,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA8C,783
17496,53ET3X,53ET3X-85,2020-07-20,2021-07-01,1679.01,SUSPENSION/AXLES,Tire Upgrade to 235/75R17.5 Continental HTL2 EP,NULL,NULL,NULL,NULL,13,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA8D,1248.33
17497,53ET3X,53ET3X-86,2020-07-20,2021-07-01,1737.04,SUSPENSION/AXLES,Tire Upgrade to 245/75R17.5 Continental HTL2 ECO,NULL,NULL,NULL,NULL,13,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA8E,1291.48
17513,53ET3X,53ET3X-87,2020-07-20,2021-07-01,1367.29,SUSPENSION/AXLES,Tire Upgrade to 255/70R22.5 Continental HSR2,NULL,NULL,NULL,NULL,13,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA8F,1016.57
18231,53ET3X,53ET3X-88,2020-11-12,2021-07-01,588,PAINT,Galvanizing for bi-fold ramp option,NULL,NULL,NULL,NULL,21,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA90,452.3
18232,53ET3X,53ET3X-89,2020-11-12,2021-07-01,6251,PAINT,Galvanizing Unit,NULL,NULL,NULL,NULL,21,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA91,4792.62
18233,53ET3X,53ET3X-90,2020-11-12,2021-07-01,6000,PAINT,Zinc Paint,NULL,NULL,NULL,NULL,21,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000001D2BECA92,4615.38
