ID#,Model No,Option No,Start Date,End Date,Price,Sections,Description,Weight,Width,Deck Length,Spread,SortSe,Draw/Part#,Std Hours,Obsolete,Selection,New Option Wording,OptionInfo,OptionPromptFlag,OptionPrompt,OptionConfigInfo,Option_timestamp,US Price
5442609,Pony Dump 3X17,Pony Dump 3X17-43,2020-09-01 00:00:00.000,2021-07-01 00:00:00.000,NULL,SUSPENSION/AXLES,"Tow in 3/8 in. - 7/16 in.",NULL,NULL,NULL,NULL,13,NULL,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBC9,NULL
5442610,Pony Dump 3X17,Pony Dump 3X17-44,2020-09-01 00:00:00.000,2021-07-01 00:00:00.000,NULL,ACCESSORIES,"Slid n Go Tarp Mesh Flip Style, Manual/Electric",NULL,NULL,NULL,NULL,17,NULL,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBCA,NULL
5442611,Pony Dump 3X17,Pony Dump 3X17-46,2020-09-01 00:00:00.000,2021-07-01 00:00:00.000,51.5500,GENERAL SPECIFICATIONS,"Broom Holder",NULL,NULL,NULL,NULL,73,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBCB,39.6500
5442612,Pony Dump 3X17,Pony Dump 3X17-47,2020-09-01 00:00:00.000,2021-07-01 00:00:00.000,NULL,CHASSIS,"Aluminum Frame",NULL,NULL,NULL,NULL,28,NULL,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBCC,NULL
5442613,Pony Dump 3X17,Pony Dump 3X17-48,2020-09-01 00:00:00.000,2021-07-01 00:00:00.000,1314.4300,BODY,"3/8 in. Floor (5083)",NULL,NULL,NULL,NULL,3,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBCD,1011.1000
5442614,Pony Dump 3X17,Pony Dump 3X17-49,2020-09-01 00:00:00.000,2021-07-01 00:00:00.000,206.1900,SUSPENSION/AXLES,"Wheel Monitor RM 60",NULL,NULL,NULL,NULL,13,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBCE,158.6000
5442615,Pony Dump 3X17,Pony Dump 3X17-50,2020-09-01 00:00:00.000,2021-07-01 00:00:00.000,NULL,ACCESSORIES,"Rubber Tailgate Seal",NULL,NULL,NULL,NULL,17,NULL,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBCF,NULL
5442616,Pony Dump 3X17,Pony Dump 3X17-51,2020-09-01 00:00:00.000,2021-07-01 00:00:00.000,NULL,ACCESSORIES,"2 in. x 8 in. Boards",NULL,NULL,NULL,NULL,17,NULL,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBD0,NULL
5442617,Pony Dump 3X17,Pony Dump 3X17-52,2020-09-01 00:00:00.000,2021-07-01 00:00:00.000,NULL,ACCESSORIES,"2 in. x 12 in. Boards, Cubic Capacity  is 25 cubic yards with 48 in. sides and 27.5 cubic yards with 54 in sides",NULL,NULL,NULL,NULL,17,NULL,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBD1,NULL
5442618,Pony Dump 3X17,Pony Dump 3X17-53,2020-09-01 00:00:00.000,2021-07-01 00:00:00.000,0.0000,GENERAL SPECIFICATIONS,"Board Color, other than Black",NULL,NULL,NULL,NULL,73,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBD2,0.0000
5442619,Pony Dump 3X17,Pony Dump 3X17-54,2020-09-01 00:00:00.000,2021-07-01 00:00:00.000,61.8600,GENERAL SPECIFICATIONS,"Tarp Color, other than Black or Red",NULL,NULL,NULL,NULL,73,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBD3,47.5800
5442620,Pony Dump 3X17,Pony Dump 3X17-55,2020-09-01 00:00:00.000,2021-07-01 00:00:00.000,0.0000,PAINT,"Frame Color, other than Black",NULL,NULL,NULL,NULL,21,NULL,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBD4,NULL
5442621,Pony Dump 3X17,Pony Dump 3X17-56,2020-09-01 00:00:00.000,2021-07-01 00:00:00.000,NULL,SUSPENSION/AXLES,"Duralite Hubs and Drums",NULL,NULL,NULL,NULL,13,NULL,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBD5,NULL
5442622,Pony Dump 3X17,Pony Dump 3X17-57,2020-09-01 00:00:00.000,2021-07-01 00:00:00.000,NULL,SUSPENSION/AXLES,"Durabrite hubs with Centrifuge Drums",NULL,NULL,NULL,NULL,13,NULL,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBD6,NULL
5442623,Pony Dump 3X17,Pony Dump 3X17-58,2020-09-09 00:00:00.000,2021-07-01 00:00:00.000,1144.3300,SUSPENSION/AXLES,"22.5 Durabrite Alum. Wheel Pkg. (6 Alcoa Inside, 6 Durabrite outside)",NULL,NULL,NULL,NULL,13,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBD7,880.2500
5442624,Pony Dump 3X17,Pony Dump 3X17-59,2020-09-09 00:00:00.000,2021-07-01 00:00:00.000,NULL,BODY,"Floor Liner to include 24 in. high on wall",NULL,NULL,NULL,NULL,3,NULL,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBD8,NULL
5442625,Pony Dump 3X17,Pony Dump 3X17-60,2020-09-09 00:00:00.000,2021-07-01 00:00:00.000,NULL,ACCESSORIES,"2 in. x 6 in. Boards, Cubic Capacity is 22.5 cubic yards with 48 in. sides and 30 cubic yards with 60 in. sides",NULL,NULL,NULL,NULL,17,NULL,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBD9,NULL
5442626,Pony Dump 3X17,Pony Dump 3X17-62,2020-09-09 00:00:00.000,2021-07-01 00:00:00.000,NULL,SUSPENSION/AXLES,"Hendrickson Intraax HT300 Suspension - Tandem",NULL,NULL,NULL,NULL,13,NULL,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBDA,NULL
5442627,Pony Dump 3X17,Pony Dump 3X17-63,2020-09-09 00:00:00.000,2021-07-01 00:00:00.000,NULL,SUSPENSION/AXLES,"Hendrickson Intraax HT300 Suspension - Tridem",NULL,NULL,NULL,NULL,13,NULL,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBDB,NULL
5442628,Pony Dump 3X17,Pony Dump 3X17-67,2020-09-09 00:00:00.000,2021-07-01 00:00:00.000,4123.7100,BODY,"22 ft Box",950,NULL,NULL,NULL,3,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBDC,3172.0900
5442629,Pony Dump 3X17,Pony Dump 3X17-68,2020-09-09 00:00:00.000,2021-07-01 00:00:00.000,-824.7400,BODY,"16 Ft Box",-190,NULL,NULL,NULL,3,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBDD,-634.4200
5442630,Pony Dump 3X17,Pony Dump 3X17-69,2020-09-09 00:00:00.000,2021-07-01 00:00:00.000,NULL,BODY,"54 in. Wall Height with 12 in. board 27.5 cubic yards",NULL,NULL,NULL,NULL,3,NULL,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBDE,NULL
5442631,Pony Dump 3X17,Pony Dump 3X17-70,2020-09-09 00:00:00.000,2021-07-01 00:00:00.000,NULL,BODY,"60 in. Wall Height with 6 in. boards 30 cubic yards",NULL,NULL,NULL,NULL,3,NULL,NULL,1,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBDF,NULL
5442632,Pony Dump 3X17,Pony Dump 3X17-71,2020-09-18 00:00:00.000,2021-07-01 00:00:00.000,309.2800,BODY,"1 ft. additional Box length",190,NULL,NULL,NULL,3,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBE0,237.9100
5442633,Pony Dump 3X17,Pony Dump 3X17-73,2020-09-18 00:00:00.000,2021-07-01 00:00:00.000,515.4600,CHASSIS,"1 ft. Additional Length",190,NULL,NULL,NULL,28,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBE1,396.5100
5442634,Pony Dump 3X17,Pony Dump 3X17-74,2020-09-21 00:00:00.000,2021-07-01 00:00:00.000,51.5500,GENERAL SPECIFICATIONS,"Shovel Holder",NULL,NULL,NULL,NULL,73,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,0x00000002515FDBE2,39.6500
